attrib_name,TCGA.OR.A5J1,TCGA.OR.A5J2,TCGA.OR.A5J3,TCGA.OR.A5J4,TCGA.OR.A5J5,TCGA.OR.A5J6,TCGA.OR.A5J7,TCGA.OR.A5J8,TCGA.OR.A5J9,TCGA.OR.A5JA,TCGA.OR.A5JB,TCGA.OR.A5JC,TCGA.OR.A5JD,TCGA.OR.A5JE,TCGA.OR.A5JF,TCGA.OR.A5JG,TCGA.OR.A5JI,TCGA.OR.A5JJ,TCGA.OR.A5JK,TCGA.OR.A5JL,TCGA.OR.A5JM,TCGA.OR.A5JO,TCGA.OR.A5JP,TCGA.OR.A5JQ,TCGA.OR.A5JR,TCGA.OR.A5JS,TCGA.OR.A5JT,TCGA.OR.A5JV,TCGA.OR.A5JW,TCGA.OR.A5JX,TCGA.OR.A5JY,TCGA.OR.A5JZ,TCGA.OR.A5K0,TCGA.OR.A5K1,TCGA.OR.A5K2,TCGA.OR.A5K3,TCGA.OR.A5K4,TCGA.OR.A5K5,TCGA.OR.A5K6,TCGA.OR.A5K8,TCGA.OR.A5K9,TCGA.OR.A5KO,TCGA.OR.A5KT,TCGA.OR.A5KU,TCGA.OR.A5KV,TCGA.OR.A5KW,TCGA.OR.A5KX,TCGA.OR.A5KY,TCGA.OR.A5KZ,TCGA.OR.A5L3,TCGA.OR.A5L4,TCGA.OR.A5L5,TCGA.OR.A5L6,TCGA.OR.A5L8,TCGA.OR.A5L9,TCGA.OR.A5LA,TCGA.OR.A5LB,TCGA.OR.A5LC,TCGA.OR.A5LD,TCGA.OR.A5LE,TCGA.OR.A5LG,TCGA.OR.A5LH,TCGA.OR.A5LJ,TCGA.OR.A5LK,TCGA.OR.A5LL,TCGA.OR.A5LM,TCGA.OR.A5LN,TCGA.OR.A5LO,TCGA.OR.A5LP,TCGA.OR.A5LR,TCGA.OR.A5LS,TCGA.OR.A5LT,TCGA.OU.A5PI,TCGA.P6.A5OF,TCGA.P6.A5OG,TCGA.PA.A5YG,TCGA.PK.A5H8,TCGA.PK.A5H9,TCGA.PK.A5HA,TCGA.PK.A5HB
hsa-mir-33a,5.357,3.996,4.9865,6.6444,2.8606,5.778,4.3407,3.5099,4.579,6.5755,5.4385,4.0706,6.2315,4.9744,6.1181,5.8197,2.3901,6.6069,5.7527,6.404,5.9951,4.011,4.398,4.7302,5.4447,5.7543,3.1407,6.0972,5.5812,4.4073,5.6683,3.7632,5.6627,4.5427,5.7631,4.9774,5.5194,5.1274,8.5522,5.952,5.0199,4.3078,6.8284,5.0836,5.4098,4.1597,3.3909,5.7457,6.0619,6.4472,5.858,4.6159,3.4212,3.811,5.0445,7.027,5.1722,6.3492,5.0642,6.2127,6.0558,5.9386,5.2566,4.2072,4.1243,4.6342,5.1851,4.8642,3.4914,4.8669,4.889,4.0933,6.8151,5.5279,4.2259,7.4409,4.7533,4.5692,4.072,4.9098
hsa-mir-33b,1.8694,0.8335,1.5634,1.8319,0,0.6217,1.6038,1.0467,2.0296,2.6179,2.2784,1.4253,3.6796,0.8322,2.6545,0,1.9555,2.9521,2.1542,1.257,0.7002,0.3149,0.808,3.5532,2.3522,2.1434,2.2957,2.7078,2.8722,2.3154,1.9027,2.3291,1.4912,2.3809,1.8194,1.9552,2.1102,1.0512,4.0833,2.9197,2.0749,0.5234,3.2973,3.221,1.6209,1.4083,0.7375,3.0725,2.262,2.3563,0.5627,1.868,1.9813,0.3199,3.5783,3.8526,0.908,3.9673,1.6617,1.2453,1.2248,1.9397,0.5293,1.7548,1.8147,1.8386,2.526,1.8998,1.8811,1.9845,1.6791,2.0856,0.2395,1.934,1.2091,4.1476,1.321,0.365,1.4508,0.7517
hsa-mir-340,4.9983,4.5891,4.3476,4.278,4.8063,4.776,4.8516,5.2083,4.6054,4.5188,5.719,5.5972,5.2811,5.1825,4.3519,4.3092,5.2175,4.7491,4.4331,4.5895,3.9419,4.4091,4.4608,4.2253,4.6801,4.9892,4.859,5.041,4.6558,4.674,4.6964,6.0803,3.6405,4.9682,4.3406,5.7535,6.1462,4.9045,4.0011,5.0086,3.4723,5.2462,4.8415,4.5519,4.5495,4.1597,3.2177,4.7268,5.3822,4.2369,5.747,5.6637,5.829,3.8611,5.2103,5.1564,4.087,4.4014,4.4822,4.8706,4.1286,5.7372,5.0011,5.3286,4.4221,4.2506,5.0114,4.6484,4.61,5.0748,4.8674,4.3553,4.5255,5.0838,5.2871,5.3267,5.1684,5.242,5.8306,6.3459
hsa-mir-342,6.9783,6.4105,6.2235,7.1461,7.413,6.0007,5.4006,8.336,6.9681,6.2836,8.2615,6.8025,6.1428,7.5298,5.9451,6.5155,6.806,7.4612,7.3514,6.1396,5.4002,7.1384,6.9751,6.3157,6.2765,6.8793,5.8174,7.4289,6.3485,7.0705,7.4952,6.7197,5.3198,6.2897,6.9961,6.426,6.966,6.1724,6.255,5.3127,5.856,6.8957,7.8952,6.7426,5.607,4.6141,7.1377,5.9649,5.8141,6.1892,6.4045,6.3191,6.8006,6.891,6.6899,7.3925,6.5564,6.7342,7.3915,7.2597,5.7521,6.5598,5.8623,7.118,6.4438,5.8501,6.7813,7.0346,5.8782,6.3339,6.6798,5.2627,6.6406,6.5561,7.5866,7.0365,7.3907,4.7954,6.6874,8.1025
hsa-mir-345,2.3418,2.2069,1.6558,3.144,2.4157,1.5288,2.2097,3.1689,1.8649,3.004,4.9768,1.6355,3.1276,4.2292,1.7458,1.8647,2.51,4.3581,1.3011,2.586,2.5463,2.585,3.9143,1.9644,2.2427,5.0351,1.714,3.0419,2.9023,1.5796,2.7554,1.9135,4.1128,2.0554,2.0402,1.882,2.808,2.8229,4.8181,1.3089,1.9941,2.5387,2.5622,1.6459,3.0103,0.5814,0.9181,2.0316,3.7261,3.6162,1.2815,2.9922,2.2148,1.8508,2.2451,2.4911,2.0998,3.0958,2.0105,3.9974,2.1432,1.9397,2.1845,1.6804,0.7995,2.4618,2.1668,1.4963,1.5615,2.6764,2.3115,2.4131,2.5984,2.5115,3.2521,3.7234,0,3.109,2.8648,3.4927
hsa-mir-346,0.235,0.1345,1.5634,0.2141,1.8992,0.3441,0.2947,0.3408,1.679,0.2281,0,1.0381,0,0,0,0.7316,0.3818,0,0,0.3539,0.5544,0.166,0.6444,0,0.2469,0.7515,0,0.8885,0.8245,0,0.3493,0,2.6163,0.706,0.9802,0,0.3961,0,0.9548,0.9891,0.2981,1.2091,0,1.4554,1.9657,0.2208,0.6031,1.3472,0,1.0696,0,0,0.2307,0.9951,0,0,1.0673,0.2972,3.5274,0.3965,0.1999,1.1948,1.2201,0.5935,0,1.5521,0.5616,2.0126,0,0,1.3457,1.7301,2.3655,2.1014,1.5695,0.2231,0,0,1.6631,0.4243
hsa-mir-34a,8.7171,5.9055,9.4478,6.393,7.6494,6.9647,7.0317,7.8023,8.1596,8.8568,10.0888,8.8185,9.5257,8.218,9.3882,6.3087,9.6787,9.8774,8.299,7.0131,8.1465,8.9663,7.4908,8.6151,8.5898,9.3002,8.1816,9.2573,9.3419,8.8943,9.3429,9.1969,5.5464,8.8902,7.7018,10.4122,6.7564,8.0621,9.2143,9.2297,8.66,7.6594,9.1255,9.4324,8.7739,8.8035,7.1841,5.9684,7.8286,8.783,10.229,9.2445,9.3577,9.5685,7.9591,9.3207,9.0418,9.2757,8.4687,7.457,8.1133,9.0402,8.5407,8.0328,7.1054,8.9738,9.9402,9.1135,10.4927,8.6465,9.8045,9.3383,9.805,8.9283,7.7295,11.372,8.6223,7.8819,8.8596,6.8606
hsa-mir-34b,1.1625,0.4761,0.2577,2.2265,3.6137,1.2307,3.9545,0.6163,0.2871,0,1.9592,1.0381,0.493,1.6536,1.7458,0.7316,3.2908,2.7387,0.6068,0.3539,3.0869,0,1.0882,0.6604,5.203,1.7624,0.4069,1.187,0.5485,1.2178,5.1503,1.5909,2.4668,1.3063,1.2399,2.8739,0,4.1244,1.9316,2.2558,1.5039,0.2853,1.2471,3.2797,1.167,0.4123,1.3544,0,0.2761,0.3502,0.7786,2.3148,1.2555,1.316,1.1679,1.5315,1.0673,0.5435,2.1577,0.7072,0.6729,3.3254,3.6967,4.0683,0.3743,1.8386,0.3976,2.2764,0.3149,2.4654,2.9273,1.5891,3.7698,1.934,2.3033,1.3249,1.5839,0,3.5383,3.1478
hsa-mir-34c,2.5738,1.244,2.0457,2.8237,5.0495,1.6576,4.658,1.5186,1.5762,2.0889,3.0673,2.2608,2.0905,2.9688,3.2076,2.1052,4.954,4.431,1.474,0.3539,4.413,0.5732,2.3587,1.6001,6.3006,4.1356,1.9754,1.6453,1.0561,2.1636,6.0723,2.8657,4.2101,1.0372,2.0402,5.3268,0.7066,5.1852,3.2865,4.7949,3.3149,0.7277,2.463,4.5987,1.9657,0.4123,2.3441,0.6939,1.6365,1.9057,0,3.7991,2.9242,2.314,2.7399,2.9491,1.5714,1.2465,3.665,1.308,1.5517,4.95,5.2055,5.5795,1.3946,3.6547,1.8231,3.823,1.4371,3.3776,4.6442,3.2476,5.142,2.6258,3.6789,2.6671,3.699,0.656,5.1032,4.6789
hsa-mir-3605,1.7225,2.3794,1.7427,2.536,0.8504,2.4087,2.2097,3.4758,2.246,1.5281,3.7567,1.3074,2.0905,2.7352,1.8278,2.3112,1.2409,1.9401,1.1731,1.5588,2.3831,0.4498,2.9201,1.3765,1.6958,1.4378,1.9754,2.8423,1.7281,1.7313,4.2539,1.0045,2.0599,1.3063,2.1068,0.9703,2.3966,3.6774,3.2865,1.4884,1.9085,1.672,1.7463,1.2358,2.2437,1.2162,0.9736,2.0316,0.8826,1.677,0.5627,1.4095,1.7774,2.3843,1.3357,1.6327,1.4609,1.2465,0.7835,2.7427,1.7559,1.4879,2.7574,1.3372,1.3946,0.7173,1.538,1.0792,1.3009,2.0465,2.0297,1.513,2.3655,2.1014,1.4005,1.7404,1.321,2.008,1.2018,2.3512
hsa-mir-3607,3.3997,3.3209,3.2928,4.1667,3.7577,4.189,3.3312,2.396,5.0022,2.4917,3.9785,4.4641,6.0483,4.2442,4.6846,5.3445,4.2953,4.545,3.938,2.8311,3.4172,3.7744,3.5012,3.9418,4.5597,3.402,4.7409,4.9545,4.0373,5.7514,5.699,4.0308,4.3232,5.1068,4.4215,6.7086,5.2467,4.6815,4.802,4.4277,4.5542,3.7742,3.8226,4.7202,6.3197,1.7996,3.8646,3.444,5.5986,4.3383,5.326,5.0646,5.329,4.817,4.7938,4.735,4.816,5.318,5.058,4.6997,5.6144,3.7416,6.1138,4.1533,3.2837,2.6213,4.466,2.8423,5.6093,4.1737,5.3986,3.8978,4.2928,4.2733,3.9478,6.0309,6.4163,4.5952,5.6179,5.1784
hsa-mir-3609,0,0.2576,0,0,0.4018,0.6217,0.2947,0.3408,0,0.2281,0.4016,0,0.493,0,0,0.7316,0,0.7735,0,0,0.2094,0.166,0,0,0,0.4242,0,0,0,0.2212,1.0674,0,0.5388,0.2755,0,0.8216,0.7066,0.4409,0,0,0.545,0.5234,0.4777,0.8273,0.8721,0,0,0.2072,3.0673,0,0.5627,0.4128,0.2307,0.3199,0,0,0.5243,0.2972,0.3657,0.3965,0,0.6,0.5293,0.226,0,0,0,0,0.3149,0,0,0,0,0,0.4092,0,0.5844,0,0.283,2.3512
hsa-mir-361,8.0679,8.3102,8.962,9.6065,8.4642,7.6826,8.8272,8.6701,8.5496,9.9762,9.5071,9.1594,9.8739,8.5938,8.9016,8.6696,9.3463,9.491,8.9379,8.7537,8.6184,8.4469,7.5058,9.222,9.3793,10.4503,9.9872,9.2698,8.6584,8.4918,9.275,9.7185,10.9485,9.0967,8.5064,9.8624,10.4883,8.9375,9.7713,9.111,8.9117,9.9753,10.0644,9.7552,8.9634,9.1769,8.0834,7.8619,9.0788,9.7305,9.704,9.7443,9.3972,9.0606,9.4144,9.7602,9.4461,9.3187,8.1203,8.549,9.1052,9.7579,8.7333,9.184,8.9403,8.7781,9.4509,10.3366,10.2628,9.1313,9.2675,8.8857,9.5288,9.3922,9.1129,11.3461,8.8993,8.4134,9.8771,9.6573
hsa-mir-3610,0.235,0.1345,0.4762,0,0.8504,0.6217,0.2947,0.6163,0.5265,0.2281,0.7154,0.5073,0,0.6648,0.9861,0.4117,0.5405,1.4717,0.8771,0.3539,0.7002,0.6869,0,0.5214,0.2469,0.891,0,0.2784,0.5485,0.2212,0.6303,0.588,1.2378,0.2755,0.6633,0.2532,0.3961,0.4409,0.7009,0.2193,0.7558,1.8575,0.2585,0.6606,1.167,0.4123,0.5309,0.3883,1.6365,0.8672,0,0.7334,1.1467,0.3199,0.3529,0.5061,0.2858,0.2972,0.5188,0.276,0.1999,0,1.4714,0.4214,0.1993,0.7173,0.3976,0,0,1.0312,0.2872,0,0,0.9563,0.4092,0.2231,0,0.7821,0.7226,1.2434
hsa-mir-3611,0,0,0,0,0,0,0,0,0,0,0.7154,0,0,0,0,0,0.2035,0,0.1435,0,0.2094,0,0,0,0,0,0,0.2784,0,0,0.3493,0,0,0,0,0,0,0,0,0.2193,0,0.2853,0,0.2553,0.8721,0,0,0,0,0,0,0,0,0,0,0.2751,0,0,0,0,0,0,0,0,0,0,0.2124,0,0,0.2314,0,0,0,0,0.7277,0,0,0,0,0.4243
hsa-mir-3613,4.6165,3.2336,2.5093,3.4489,3.5359,3.9832,3.1218,5.3751,3.4475,5.4535,4.5525,3.3898,3.7247,3.039,3.1767,3.8289,2.6902,4.2812,3.6076,4.4496,4.5539,3.6112,2.6011,3.0454,4.4895,3.5566,4.2665,4.8519,3.2682,3.5775,3.9811,3.8663,1.1424,3.8337,2.7733,4.3351,5.3284,3.5945,5.2443,3.9645,3.2812,3.9478,5.3449,2.8076,3.2176,4.0342,1.9875,3.0988,3.6311,3.6481,3.8673,3.4944,3.2994,3.8856,3.6909,3.9538,2.7899,3.7392,3.6975,4.9903,4.5042,4.6426,3.4263,4.3699,3.5621,3.8606,4.9828,3.3079,2.5556,3.4015,2.4918,3.4447,3.1612,3.7756,5.7497,3.2774,4.4579,3.0094,4.4028,2.3512
hsa-mir-3614,0.4371,0.6658,0.4762,0.2141,0.2149,4.0316,1.3709,2.662,0,0.425,2.9523,0.7067,2.7448,0.8322,0.6676,1.7276,1.1453,0.7735,0.7026,1.257,0.5544,1.6759,0.808,0.9036,0,0.4242,0.7239,2.5594,1.5871,0.2212,1.6742,0,1.4116,1.0372,0.6633,1.5452,0.2116,0.4409,0.9548,0,0.2981,0.2853,2.655,1.8142,0.8721,0.5814,0.1995,0.2072,0.7073,2.1031,1.6537,1.7307,1.2555,0.1688,1.8609,1.5315,0.7288,1.8141,0.1944,0.1446,1.13,1.3488,0,0.8861,1.7526,1.8386,2.0611,0.2659,1.3009,1.149,1.7751,1.513,0.9282,0,4.3236,2.0626,1.321,0.656,1.5609,1.2434
hsa-mir-3615,2.5738,1.1197,2.2374,1.956,1.0869,2.4801,2.9206,1.9749,2.3114,2.4011,2.7607,1.9818,2.4544,1.4626,2.7417,2.1052,2.5848,0.7735,2.5125,2.8311,2.5072,2.2936,2.509,1.7937,2.1846,2.2509,1.5631,2.7078,1.7281,3.0226,3.1609,1.9135,1.3273,0.706,2.1706,1.7234,1.9425,1.2807,1.9316,0.7283,2.3593,1.3395,2.463,2.9944,3.7047,1.4083,0.5309,2.1864,2.6969,3.3701,2.7493,0.9955,1.5399,0.5817,2.1127,1.816,1.7698,3.663,2.1103,2.3238,1.3975,2.9931,2.3187,2.0191,1.3946,3.1259,2.7121,2.7368,1.5615,1.149,2.8849,2.6085,1.9595,2.5115,3.4383,2.419,2.806,3.0349,2.0876,1.0184
hsa-mir-3617,0,0,0,0.2141,0,0,0,0,0,1.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1955,0,0,0,0.5116,0,0,0.3493,0,0,0.2755,0,0,0,0,0,0,0.2981,0,0,0,0,0,0.3747,0,0,0,0,0,0,0,0.3529,0,0,0.2972,0,0,0.1999,0,0,0.8861,0,0,0,0,0,0,0,0.2073,0,0,0.9884,0,0,0,1.3317,0
hsa-mir-3618,0,0,0,0,0,0,0,0,0,0,0.4016,0,0,0,0.2584,0,0.2035,0,0.1435,0,0.3922,0,0.4598,0.1955,0.2469,0.4242,0,0,0,0,0,0,0,0,0.4742,0,0,0,0,0.4096,0,0,0,0,0,0,0,0,0.5078,0,0,0,0,0,0,0,0,0,0,0.276,0,0,0.5293,0,0,0.7173,0,0.139,0,0,0,0,0.2395,0,0,0,0,0.194,0,0
hsa-mir-3619,1.2723,0.4761,0.4762,1.7655,0.7158,0.6217,0.2947,0,1.2149,0,1.3811,0,0.493,0.8322,0.6676,1.5761,0,1.8002,0,0,1.3571,0,0.6444,0.1955,0.2469,1.4378,0.7239,0,0.2069,0.2212,0.6303,0,0.6815,0,0,0,0,0.778,1.8082,0,0.9397,0.2853,0.9864,0.2553,1.167,0.5814,0,1.3472,1.4262,0,0.7786,0.4128,0,0.6966,0.3529,0,0.7288,0.2972,0.1944,1.1796,0.3754,0.8266,1.4714,0.4214,0,0.7173,0.3976,0.139,0.3149,0,0.7318,0.9464,0.4448,0.9563,0,0,0.5844,0.365,0,1.0184
hsa-mir-362,4.7553,4.8012,3.8957,3.0356,4.3066,4.8452,4.6187,6.6106,3.9777,5.9813,4.4921,5.1174,7.1819,3.3737,5.4962,5.5415,5.2581,5.7123,4.7001,6.6554,2.1492,6.0525,4.1912,5.5186,5.8928,3.7705,4.6872,6.29,4.4371,4.1216,4.7993,4.9629,4.1002,6.3726,3.0692,6.564,6.2245,3.6366,5.2912,5.5636,3.8621,4.1568,5.8311,5.0162,4.1379,4.4491,4.3833,3.9981,4.4235,6.5007,7.137,6.8574,4.3275,2.7729,5.6291,7.9704,5.0246,4.5212,2.9863,2.0937,5.2019,6.4406,4.5609,6.5461,5.2033,4.5573,6.3106,3.9512,6.194,5.8199,5.0221,5.2333,6.7194,4.2733,5.1737,8.9058,3.8059,5.516,8.2952,6.4955
hsa-mir-3620,0.235,1.3023,0.2577,0.5656,0.2149,0.8545,0.2947,0,0.7317,0.425,0.7154,0.7067,0,1.4626,0,0,0.2035,0,0.274,0.6379,1.9302,0.6869,1.4272,0.1955,0.2469,0.2276,0,0.2784,0,0.2212,0.8653,0.3237,0,0.5068,0.2565,0.2532,0.5597,0.778,0,0,0.545,0.2853,0.2585,0,1.167,0.2208,0.3747,0.2072,0.8826,0,0,0.4128,0.4296,0,0.3529,0,0,0.2972,1.6617,1.5349,0,0.3309,0,0,0,0.7173,0,0.8555,0,0.2314,0.2872,0,0,0,0,0,0,0.365,0.283,0.7517
hsa-mir-3622a,0.4371,0,0,0.2141,0,0,0.2947,0.6163,0,0,0,0,0,0,0,0,0,0.438,0.1435,0,0,0.166,0,0.1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981,0,0,0,0,0,0,0.3883,0,0,0,0,0,0.1688,0,0,0,0.2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4092,0,0,0,0,0
hsa-mir-3622b,0,0,0,0.7137,0.2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2094,0,0,0,0,0,0,0,0,0,0,0,0.9303,0,0,0,0,0,0,0,0.545,0,0,0,0,0,0.1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293,0,0,0,0,0,0,0,0,0,0,0,0,0.2231,0,0,0,0
hsa-mir-363,1.4695,1.7424,1.7427,1.546,4.5236,2.3336,3.3633,3.6078,3.6382,3.0936,3.0673,2.4945,2.8299,2.3498,1.1223,0.4117,1.9555,3.3026,2.7553,2.1164,1.8069,3.4107,1.0882,2.117,1.0839,2.1434,0.9837,2.0677,1.3459,2.0527,2.1,1.4651,1.6384,1.8177,1.2399,3.4562,1.6833,0.778,3.6876,1.6481,1.5039,2.6434,1.6593,2.1649,1.9657,0.7326,1.7538,0.8255,2.1971,1.7959,1.54,2.4951,2.4157,0.9951,1.6856,2.379,1.674,2.2204,2.2481,0.7072,1.0286,3.9242,2.0365,2.1351,1.0263,4.0962,1.538,2.6229,1.4371,1.5427,4.3491,1.513,3.6295,1.7446,5.3923,2.0626,1.5839,2.1077,2.5811,2.9061
hsa-mir-3647,2.1249,1.3584,1.2442,1.8953,1.192,2.0815,1.2386,2.4672,2.3741,1.3457,3.535,2.7865,2.7448,1.8998,2.6088,3.0471,2.1153,3.0787,2.1199,0.3539,2.3831,2.3974,2.5558,2.2981,1.7766,2.8384,2.8461,1.8293,1.1593,3.2151,2.1,2.4668,1.9515,3.3589,2.7733,3.0843,2.5982,2.4973,2.7289,2.153,2.4225,2.3658,2.3001,2.3406,2.5805,0.7326,1.2231,2.0316,5.0002,1.9057,2.587,2.5775,2.5066,2.5154,2.7985,2.544,0.7288,4.3045,1.7876,2.1633,4.1769,0.3309,1.4714,1.237,1.311,0.7173,1.4569,1.0792,1.1504,2.106,2.3742,2.3706,2.1476,2.7317,3.8528,3.2523,3.9985,1.5921,2.7299,1.9011
hsa-mir-3648,2.2374,1.0533,2.0457,1.8953,0.7158,3.0006,0.2947,0.8475,3.2613,1.69,1.1914,1.7302,0.493,0.8322,0.4775,1.7276,1.4149,1.4717,1.5787,4.9161,4.8401,0.4498,2.1304,1.2054,1.0839,1.4378,0,1.0455,1.3459,0.5823,1.9027,1.0045,1.9515,2.1266,3.1971,0.9703,0.9619,4.2917,3.6521,0.4096,0.7558,1.459,2.9397,2.1013,5.7805,0.8695,3.1349,1.976,6.0436,1.5474,4.2929,1.579,4.0388,0.4567,1.2542,1.4226,1.5714,3.0567,1.7876,3.5157,1.9347,2.496,0.9156,2.1351,0.6712,2.2824,2.9078,0.7725,1.6761,1.4539,1.215,0.8258,1.059,0.9563,2.3961,1.1181,3.5221,0.656,1.059,5.0203
hsa-mir-365-1,6.6602,4.4016,5.8988,5.8924,7.0396,7.0106,5.7312,4.4274,7.1242,7.0372,7.0508,6.797,6.126,5.6983,6.0725,6.3905,6.0672,6.3489,6.3603,6.0992,4.8866,6.9377,4.1151,5.8731,6.91,6.7638,5.449,6.1758,6.3539,6.3289,6.2174,6.9007,5.4249,6.7508,6.5305,6.3534,6.4288,5.9897,5.5824,6.3991,6.4365,7.0029,6.7171,5.1869,5.8444,6.0482,5.2728,6.0714,5.2525,6.1339,6.5909,6.6446,7.4176,4.9329,9.0146,7.856,6.393,6.78,7.0968,6.2572,6.7802,6.9896,6.3978,6.1125,6.6061,6.5996,6.9684,6.3422,5.7069,6.96,7.0327,5.2914,5.5997,6.38,5.0072,6.2591,8.5082,5.5825,7.7489,5.8518
hsa-mir-365-2,6.6424,4.4984,5.7495,5.857,6.9525,6.9173,5.7188,4.2161,7.0897,7.1177,7.0083,6.7582,5.5303,6.018,6.0599,6.3087,6.1861,6.2381,6.3117,5.7723,4.7758,6.852,3.7018,5.8074,6.9671,6.6724,5.241,6.1758,6.134,6.1109,6.1355,6.8731,5.4148,6.8006,6.661,6.3017,6.3472,5.7805,5.495,6.2731,6.2576,7.0078,6.665,5.1242,5.725,5.8922,5.0839,6.0105,5.0285,6.1729,6.495,6.499,7.4679,4.8731,9.0531,7.9149,6.1565,6.771,7.08,6.1669,6.6771,6.942,6.4279,6.0875,6.6061,6.6467,6.9901,6.2871,5.6865,7.0251,6.8792,5.2451,5.7133,6.4745,4.8683,6.2528,8.5511,5.5563,7.7416,5.8432
hsa-mir-3650,0,0,0,0,0.2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5485,0,0,0,0,0,0,0,0,0,0,0,0.2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2872,0,0,0,0,0,0,0,0,0
hsa-mir-3651,1.4695,0.2576,0.4762,1.189,1.0869,1.0548,0.5393,0.8475,0.2871,1.4398,1.3811,0.5073,1.6025,0.4753,1.5663,1.7276,1.043,3.0787,0.5042,1.5588,1.4425,1.2275,1.7014,0.7871,0,1.526,0.4069,0.7123,0,1.3171,3.5798,0.3237,1.2378,0.5068,0,2.0248,1.2761,2.1935,1.5243,1.21,0.7558,0.5234,0.6679,0.9767,4.3288,0.2208,0.3747,0.5492,6.0436,1.405,1.2815,0.9955,0.4296,0.1688,1.8048,1.0359,0.7288,1.9051,0.7835,1.6363,0.3754,1.6148,2.5547,0.8861,0.1993,0.7173,0.7089,0.3824,0.7923,0.6058,0.5265,1.5891,1.059,0,2.5656,1.1181,3.2465,0.194,1.7586,4.1774
hsa-mir-3652,0.4371,0.1345,0.2577,0,0,0.3441,1.0929,0,0.2871,0.425,0.7154,0.5073,1.1519,0.4753,0.8356,0,0.3818,1.2742,0.6068,0,0.8326,0,0.6444,0.3676,0,0,0,0.8885,0.5485,0.2212,1.0674,0,0.5388,0,0.4742,0.8216,0.2116,0.4409,1.3583,0.2193,1.1027,0.5234,0,0.2553,1.9657,0.2208,0,0.8255,3.3319,0,0.7786,0,0,0.3199,0.5014,0.5061,0.7288,2.2896,0.7835,0.276,0,0.6,1.8715,1.0128,0,0,0.3976,0.3824,0,0.762,0.2872,0.2073,0,0,0.4092,0.8767,0,0.365,0.5194,3.255
hsa-mir-3653,3.0451,2.4063,1.6558,2.6871,2.1284,4.2718,2.1372,3.3682,2.246,2.4011,3.6501,2.6956,3.1276,3.5523,3.5351,3.4029,2.4712,3.0168,2.4586,1.4158,2.0975,2.6978,2.8839,2.4205,2.5943,3.6182,2.4755,3.7833,2.2328,3.0226,3.116,3.0523,3.6579,3.3882,2.6446,4.2649,2.1102,2.8229,3.6876,2.8557,2.1515,1.9421,3.5599,3.4681,5.131,1.4083,2.0662,2.3263,4.0167,3.208,3.7184,3.6547,2.8909,3.0137,3.0118,3.6502,3.2212,3.0567,3.2496,3.4889,2.6323,2.4285,3.5406,3.5468,2.7917,1.5521,2.8455,1.2112,3.0134,2.5535,2.1775,2.3269,2.3655,3.1688,3.0949,4.0779,4.4579,3.0847,3.9357,4.2309
hsa-mir-3654,0.4371,0,0,0.2141,0.2149,0,0.2947,0,0,0,0,0,0.493,0.2571,0,0.4117,0.2035,0,0.1435,0,0.3922,0,0.4598,0,0,0,0.4069,0,0.5485,0,0.3493,0,0,0,0,0,0,0.4409,0,0,0,0,0,0,2.2437,0,0,0.3883,1.9038,0,0,0,0.2307,0,0.3529,0.2751,0.2858,1.2465,0.3657,0.3965,0,0,1.4714,0,0.3743,0,0,0,0,0,0,0.2073,0,0,0.4092,0,0.5844,0,0.283,2.6155
hsa-mir-3655,0.235,0,0.4762,0.848,0.5673,0,0,0,0,0.425,0.4016,0.2758,0.8597,0,0.4775,0,0.3818,0.438,0.3937,0,0.2094,0.3149,0.2482,0.1955,0.2469,0,0,0,0.5485,0.5823,0,0.3237,0.2028,0.706,0,0.4685,0,0,0.7009,1.1038,0.7558,0.7277,0.6679,0,0.5009,0.4123,0.1032,0,0.7073,0,0,0.4128,1.2555,0.1688,0.3529,0.5061,0.2858,0.2972,0,0.276,1.13,0,0.5293,0.226,0.3743,0,0.2124,0.139,0,0.6058,0,0.9464,0.2395,0,0,0.4163,0,0.365,0.7226,0.7517
hsa-mir-3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167,0,0,0,0,0,0,0,0,0,0,0.2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0.4243
hsa-mir-3658,0,0.1345,0,0,0,0,0,0,0,0,0,0,0.493,0,0,0,0.2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4243
